noteType,noteDirection,index,id,time,cutType,multiplier,score/0,score/1,score/2,timeDeviation,speed,preswing,postswing,distanceToCenter,cutPoint/0,cutPoint/1,cutPoint/2,saberDir/0,saberDir/1,saberDir/2,cutNormal/0,cutNormal/1,cutNormal/2,timeDependence
1,1,0,372,56.2083321,0,8,70,0,30,0.00166702271,52.8815536,1.3065244,1.39291453,0.343048722,-0.5635915,0.9946422,0.921909869,0.221977055,-0.9421929,-0.250995278,-0.9806437,-0.173987716,-0.08981341,0.08981341
1,0,8,373,56.3194427,0,8,70,12,30,0.00189208984,60.44507,1.39147043,1.898842,0.0582586527,-0.8467501,1.97902107,0.915446341,0.154052362,0.984958649,-0.078258425,0.914027035,-0.101537094,0.392740369,0.392740369
0,6,1,374,56.4305573,0,8,70,0,30,0.03011322,42.17097,1.47222733,1.46425,0.4012614,-0.0152190924,0.6687381,1.349159,-0.69780767,-0.6734814,-0.24390015,-0.709714234,0.6564664,0.255651265,0.255651265
0,5,11,375,56.5416679,0,8,70,12,30,0.01581192,51.38341,1.730929,1.202771,0.050008595,0.9294366,1.94260013,1.17122412,0.6573599,0.446747929,-0.6068725,0.588631153,-0.8078784,0.0290851,0.0290851
0,6,1,376,56.65278,0,8,70,10,30,0.0307312012,52.1612244,1.37445307,1.44833326,0.09956777,-0.235261664,0.8569407,1.45694017,-0.7605521,-0.635848761,-0.131365269,-0.6501938,0.754214644,0.09169698,0.09169698
1,1,4,377,56.65278,0,8,70,13,30,0.0166015625,41.4898376,1.34151459,1.92854929,0.03355503,-0.930871069,1.477215,1.17107677,0.0362022333,-0.910027266,0.412964553,-0.920011759,-0.18502675,-0.3454612,0.3454612
0,5,11,378,56.76389,0,8,70,13,30,0.0303764343,60.7071037,1.580343,1.47626472,0.0473445058,0.9361318,1.94828057,1.45168018,0.5947956,0.777097166,-0.205762431,0.7631664,-0.621760964,-0.1760411,0.1760411
1,0,8,379,56.76389,0,8,70,15,30,0.0168037415,58.3632,1.40660429,1.837425,0.00503957272,-0.9047871,1.98296356,1.18696845,0.032351356,0.99655515,0.07636215,0.949895561,-0.0429900065,0.309596866,0.309596866
1,1,1,380,56.875,0,8,70,12,30,0.00284576416,70.3317261,1.49261367,1.35387,0.0590332448,-0.35842675,0.9265821,0.9067552,0.166153163,-0.9719896,-0.166220844,-0.9897259,-0.141570151,0.0200203657,0.0200203657
1,0,9,381,56.98611,0,8,70,12,30,0.00289535522,70.44872,1.42021763,1.44149017,0.06777507,-0.36770165,1.98747182,0.904792249,0.0610894859,0.940609932,-0.333947569,0.998916566,-0.0379645973,0.02691856,0.02691856
1,1,1,382,57.09722,0,8,70,15,30,0.0027923584,74.78937,1.416688,1.12372494,0.008991532,-0.291119248,0.9362491,0.902839541,0.152315,-0.9830545,0.102000006,-0.9876795,-0.145544469,-0.0575010478,0.0575010478
1,0,9,383,57.2083321,0,8,70,3,30,0.0171699524,69.0989151,1.26753938,1.9126637,0.23440662,-0.5311532,1.9622612,1.16466188,-0.025837373,0.966882646,-0.253910363,0.9861207,0.0869770944,0.141425088,0.141425088
0,1,3,384,57.3194427,0,8,70,11,30,0.044631958,39.1470146,1.29870057,1.51004636,0.08602905,0.9824662,0.9428723,1.72762358,0.09537445,-0.952746153,-0.2884066,-0.958585143,-0.163718417,0.233047023,0.233047023
0,0,11,385,57.4305573,0,8,70,11,30,0.0447616577,54.7679443,1.40658629,1.77369,0.07284486,0.830924451,1.95588565,1.775711,-0.169172511,0.9833648,0.06613763,0.9482557,0.18316251,-0.259350061,0.259350061
0,6,2,386,57.5416679,0,8,70,12,30,0.0166358948,53.66481,1.46397507,1.60616148,0.05219698,0.258390129,0.964072,1.19021416,-0.595225036,-0.8018934,-0.051711943,-0.7971704,0.5740869,0.186932147,0.186932147
0,5,11,387,57.65278,0,8,70,9,30,0.0308074951,62.47807,1.56508148,1.44570208,0.110942811,0.99435395,1.92765713,1.43272352,0.4109298,0.887689352,-0.207712069,0.850473464,-0.449359417,-0.273442268,0.273442268
1,7,2,388,57.76389,0,8,70,4,30,0.0169792175,45.4355736,1.90211809,1.26874721,0.228298068,0.104333431,0.8164976,1.17479849,0.477020651,-0.8014532,-0.3607272,-0.8570663,-0.514997661,-0.0146561563,0.0146561563
1,4,8,389,57.875,0,8,70,14,30,0.0306549072,52.2664032,1.44947326,2.01360416,0.02796036,-0.878508151,1.995462,1.45538938,-0.6141537,0.7698415,-0.173664764,0.768656,0.6394047,0.0181551278,0.0181551278
0,6,1,390,57.98611,0,8,70,9,30,0.016834259,48.25532,1.48041654,1.55242264,0.129499912,-0.204462618,0.847386241,1.16502631,-0.6007074,-0.600648,-0.527610242,-0.737741,0.6694951,0.08668673,0.08668673
0,5,11,391,58.09722,0,8,70,10,30,0.017250061,55.07626,1.64083838,1.46964717,0.0920380354,0.8366278,2.04926252,1.19080234,0.638492048,0.5711322,-0.5158837,0.6885444,-0.7239947,0.0416966677,0.0416966677
1,8,9,392,58.2083321,0,8,70,7,30,0.0304908752,42.1382751,1.13586116,2.452106,0.163273036,-0.422556639,1.87126565,1.47864258,0.501696765,-0.44762373,0.740225255,-0.750623763,-0.651652038,0.109149814,0.109149814
1,8,2,393,58.2083321,0,8,70,11,30,-0.0107307434,43.6685448,1.69317973,1.51000607,0.08255386,0.231955588,0.891079843,0.654672146,0.383611768,-0.823632956,-0.417697,-0.824242949,-0.5272641,0.206436992,0.206436992
1,4,1,394,58.4305573,0,8,70,0,30,0.0446777344,39.1685143,1.19128156,3.13967061,0.310592055,-0.471327931,0.6877955,1.66577947,-0.8229055,0.447193384,0.350492,0.5516172,0.775871634,0.306172669,0.306172669
1,4,4,395,58.4305573,0,8,70,4,30,0.03074646,39.39005,1.5246017,2.51750445,0.228658438,-1.04457867,1.31513,1.41452539,-0.757050455,0.652453065,0.0343447,0.6322909,0.7196293,0.2869528,0.2869528
0,1,7,396,58.65278,0,8,70,11,30,0.0446548462,31.8007584,1.2567203,2.13506126,0.07653761,0.9726527,1.48912334,1.73122549,0.170774713,-0.9752162,0.14067471,-0.9492413,-0.129225969,0.2867784,0.2867784
1,1,4,397,58.65278,0,8,70,9,30,0.03011322,43.3595047,1.334489,1.82677221,0.11953935,-1.01409626,1.47781575,1.42609715,0.0222624857,-0.993039,0.115662433,-0.954465449,-0.0379968844,-0.2958919,0.2958919
0,1,3,398,58.65278,0,8,70,11,30,0.03011322,32.535305,1.4986589,1.69350159,0.08452129,0.9798186,0.9458514,1.437277,0.1046955,-0.9713139,-0.213513762,-0.944360137,-0.16207321,0.286210626,0.286210626
1,1,0,399,58.65278,0,8,70,14,30,0.0161895752,43.3406334,1.58601058,1.38763058,0.02692473,-0.874568,0.938022733,1.19010782,0.252654284,-0.917918861,-0.305926085,-0.944561839,-0.1437675,-0.29518503,0.29518503
1,0,8,400,58.76389,0,8,70,4,30,0.0171012878,54.07745,1.37749588,1.91612017,0.21337679,-1.095652,1.965841,1.127256,-0.0175720472,0.990680635,-0.135067388,0.916931868,0.07885863,0.391174376,0.391174376
0,0,11,401,58.76389,0,8,70,6,30,0.0171012878,48.4671936,1.36742365,1.62623441,0.18842712,0.717182755,1.97602928,1.2558738,-0.06428744,0.9891877,-0.131813422,0.9702284,0.0352306068,-0.239616424,0.239616424
1,1,1,402,58.875,0,8,70,14,30,-0.0109786987,55.749855,1.65956306,1.34679663,0.0190429986,-0.282223821,0.94129777,0.644454062,0.3714724,-0.907729864,-0.195024848,-0.9334761,-0.352199525,-0.0676635951,0.0676635951
1,0,9,403,58.98611,0,8,70,9,30,0.00322341919,59.64305,1.36418211,1.81761265,0.110344142,-0.408813119,1.967368,0.927689,-0.138467252,0.9902008,0.0181423351,0.986124933,0.158731535,-0.0486008823,0.0486008823
0,1,2,404,59.09722,0,8,70,15,30,0.0317001343,42.326458,1.40191054,1.48996043,0.007914349,0.292150855,0.932852149,1.4897604,-0.106414966,-0.881972134,-0.459130764,-0.991762042,0.126803681,0.0181358159,0.0181358159
0,0,10,405,59.2083321,0,8,70,9,30,0.0313682556,50.3174667,1.43815768,1.84971583,0.127984852,0.173014924,1.97555244,1.47931576,-0.0164086837,0.998381138,-0.05445975,0.9921886,0.0131584862,0.124051653,0.124051653
1,1,0,406,59.3194427,0,8,70,7,30,0.0167388916,40.978756,1.58545017,1.32823873,0.157016456,-0.749377251,0.948165059,1.24787438,0.185018569,-0.9432782,-0.2756707,-0.9592803,-0.0896042,-0.267866343,0.267866343
1,0,8,407,59.4305573,0,8,70,14,30,0.01712799,47.354496,1.3100419,1.7151835,0.0219919086,-0.9208486,1.98241866,1.20098078,0.0246987324,0.9967126,-0.0771613,0.9480105,0.010997422,0.318049222,0.318049222
0,6,1,408,59.5416679,0,8,70,10,30,0.0309028625,46.036808,1.57714093,1.70202029,0.103814363,-0.223403573,0.862325668,1.46502566,-0.5914971,-0.5862509,-0.5535711,-0.737821162,0.6711756,0.07171655,0.07171655
0,5,11,409,59.65278,0,8,70,8,30,0.0171737671,48.75686,1.76347518,1.3317548,0.132215023,0.9766123,1.87504077,1.192396,0.727091551,0.538686931,-0.4256222,0.5794521,-0.8138815,-0.04280491,0.04280491
0,6,2,410,59.76389,0,8,70,15,30,0.01795578,58.91824,1.43454564,1.43264961,0.006392598,0.294494271,0.9369357,1.20488918,-0.478727847,-0.877808332,-0.0164962038,-0.8612678,0.464732081,0.205528378,0.205528378
0,5,11,411,59.875,0,8,70,14,30,0.0033416748,56.18336,1.4682945,1.3755281,0.0213529468,0.9165353,1.9718951,0.9078876,0.477799743,0.730574131,-0.487820476,0.7743795,-0.6079693,-0.175243378,0.175243378
1,7,1,412,59.98611,0,8,70,12,30,0.0173912048,40.1704674,1.55571818,1.40832376,0.06328064,-0.351121873,0.9005207,1.1788851,0.596686244,-0.7385591,-0.313840777,-0.80785954,-0.5294832,-0.258864164,0.258864164
1,4,8,413,60.09722,0,8,70,10,30,0.0178604126,49.55235,1.49551654,1.73745561,0.09702486,-0.9770937,1.92443919,1.20376146,-0.500426054,0.7680074,-0.399672925,0.7945767,0.5979909,0.10514231,0.10514231
0,1,3,414,60.2083321,0,8,70,7,30,0.03129196,39.5197525,1.38744617,1.77327049,0.160084039,0.742049038,0.935976267,1.5063411,-0.06231554,-0.9895694,-0.129881173,-0.9866755,0.02528651,0.160724118,0.160724118
0,0,11,415,60.3194427,0,8,70,3,30,0.00397491455,52.7723846,1.47488081,1.35372949,0.235076725,0.677734733,1.93900573,1.00191414,-0.2532371,0.9549777,-0.15455918,0.9455012,0.194978178,-0.260789156,0.260789156
1,1,4,416,60.4305573,0,8,70,2,30,0.0455169678,36.5438156,1.30040169,1.79645789,0.2698868,-1.15352392,1.46862817,1.67770159,-0.0400659926,-0.971116364,0.235218391,-0.939371467,-0.0384644121,-0.340737462,0.340737462
1,1,0,417,60.4305573,0,8,70,8,30,0.0316925049,39.05169,1.55152631,1.33185756,0.149096876,-1.04000151,0.9246623,1.44201565,0.121285141,-0.9731183,-0.195782423,-0.9389966,-0.048208978,-0.34053126,0.34053126
1,0,8,418,60.5416679,0,8,70,14,30,0.00351333618,42.65605,1.37730944,1.78427863,0.0158951581,-0.8849103,1.98720193,0.9358039,-0.0502007529,0.9434748,-0.327620268,0.9493282,0.146855146,0.277866274,0.277866274
0,6,2,419,60.65278,0,8,70,9,30,0.03177643,37.2051659,1.29316843,1.91380739,0.120793611,0.3983355,0.8682447,1.46196651,-0.5539435,-0.830931664,-0.0519531965,-0.8140786,0.5264259,0.245258808,0.245258808
0,5,11,420,60.76389,0,8,70,12,30,0.0037651062,48.15759,1.82213879,1.33002853,0.05510646,0.9393293,1.94652057,0.928667247,0.6417435,0.6840376,-0.346782178,0.713696,-0.6956116,-0.082234025,0.082234025
1,1,1,421,60.875,0,8,70,10,30,0.0179595947,36.9328346,1.66450107,1.24788845,0.1072098,-0.3961704,0.8932732,1.191639,0.429179251,-0.870526135,-0.240809977,-0.897030056,-0.3795482,-0.226451933,0.226451933
1,0,9,422,60.98611,0,8,70,9,30,0.00328445435,39.5146027,1.17240155,2.06802177,0.128012136,-0.417044,1.936532,0.942508161,-0.389834821,0.9090974,-0.146870255,0.914319634,0.377682328,-0.146204621,0.146204621
0,1,3,423,61.09722,0,8,70,8,30,0.0181884766,37.72014,1.36774826,1.519845,0.13178575,0.771020651,0.9237045,1.24451673,-0.0120362183,-0.882884264,-0.469436377,-0.978705049,-0.07765797,0.19001478,0.19001478
0,0,11,424,61.2083321,0,8,70,8,27,0.003742218,47.9578171,1.52419376,0.9137879,0.1406926,0.764945149,2.005988,0.965392768,0.104093894,0.972247064,-0.209523529,0.95992893,-0.1502076,-0.23658897,0.23658897
1,7,2,425,61.3194427,0,8,70,12,30,0.03162384,40.07777,1.864389,1.27165461,0.05867356,0.260633528,0.8884209,1.48671854,0.695101261,-0.586804867,-0.41532433,-0.670941055,-0.740412831,-0.04034017,0.04034017
1,4,8,426,61.4305573,0,8,70,13,30,0.0324630737,47.38443,1.38586664,1.63415587,0.0365362763,-0.926986754,1.952075,1.51097751,-0.6359934,0.7423397,-0.210817948,0.738628268,0.673649549,0.0249918252,0.0249918252
1,7,1,427,61.5416679,0,8,70,9,30,0.00413894653,50.93258,1.57284176,1.19708812,0.126587063,-0.182091728,0.980763435,0.9353094,0.369627416,-0.894628763,0.251027852,-0.9314402,-0.36221692,0.0348996967,0.0348996967
1,4,8,428,61.65278,0,8,70,12,30,0.00424194336,57.1004524,1.4280827,1.70331323,0.06873597,-0.96058327,1.96115088,0.922434449,-0.3047884,0.9442094,-0.1247904,0.881390631,0.3443965,0.323329121,0.323329121
0,6,2,429,61.76389,0,8,70,13,30,0.0182762146,34.99941,1.06516218,1.65740573,0.0448165238,0.260954261,0.955263436,1.22530925,-0.493179649,-0.853998959,-0.1657093,-0.8712358,0.476043,0.119713828,0.119713828
0,5,11,430,61.875,0,8,70,11,30,0.0041885376,51.6002541,1.589707,2.04734659,0.07684347,0.8339146,2.02221084,0.958261251,0.391954243,0.821297765,-0.4145381,0.860001,-0.48649466,-0.154016912,0.154016912
1,7,1,431,61.98611,0,8,70,4,30,0.00445175171,39.2153931,1.56685638,2.128954,0.22832644,-0.152004525,1.10835159,0.9632862,0.7944118,-0.6068288,-0.0258584972,-0.648175,-0.7596513,-0.0529067442,0.0529067442
1,4,8,432,62.09722,0,8,70,11,30,-0.0233535767,64.68083,1.7565366,1.42154765,0.08769971,-0.9597709,1.91769063,0.414704978,-0.672275066,0.5140897,-0.532689333,0.681539953,0.7182508,-0.140068278,0.140068278
0,1,7,433,62.2083321,0,8,70,10,30,0.03167343,35.9082336,1.40596259,2.03434,0.0920738,0.809921145,1.47591078,1.52118993,0.108484015,-0.945734,0.306297839,-0.978333354,-0.06701221,0.195891082,0.195891082
0,1,3,434,62.2083321,0,8,70,7,30,0.00440597534,35.63264,1.71386254,1.52207077,0.160420775,0.7427641,0.904579043,0.966406,0.150782481,-0.9190711,-0.364105761,-0.980147064,-0.189035788,0.059810698,0.059810698
0,0,11,435,62.3194427,0,8,70,7,30,0.004585266,58.62085,1.4529258,1.85808337,0.1504215,0.7636518,1.95111,1.02624512,-0.2987329,0.942628562,-0.149030164,0.906441331,0.223967031,-0.358054519,0.358054519
0,1,3,436,62.4305573,0,8,70,11,30,0.004463196,59.67857,1.43690658,1.39363587,0.0749945939,0.82915473,0.9322821,0.990570664,-0.0173585955,-0.989764154,-0.141653061,-0.944671869,-0.034945026,0.326150179,0.326150179
0,0,11,437,62.5416679,0,8,70,12,30,0.004108429,60.7466125,1.34135938,1.70058548,0.05538386,0.850106835,1.98215353,0.986000061,-0.136204883,0.972392261,-0.189476892,0.9008623,0.04836218,-0.431402653,0.431402653
1,1,0,438,62.65278,0,8,70,9,30,0.0174255371,38.158596,1.55858636,1.5352571,0.111067817,-0.9989198,0.921917,1.17835593,0.251496553,-0.929129064,-0.27105096,-0.8906249,-0.108996592,-0.441483,0.441483
1,0,8,439,62.76389,0,8,70,15,30,0.004261017,48.6445656,1.43778384,1.43220079,0.00698381662,-0.9066816,1.98356128,0.961667061,-0.06516688,0.9316969,-0.357343137,0.9567231,0.18052645,0.2282346,0.2282346
1,1,0,440,62.875,0,8,70,0,30,-0.00969696,55.32916,1.39695263,1.1439873,0.293234259,-0.61447823,0.981945,0.7251013,0.207664162,-0.9699959,-0.126426145,-0.9736988,-0.1612089,-0.1610044,0.1610044
0,1,3,441,62.9305573,0,8,70,15,30,0.0180664063,38.30559,1.4662677,1.57138252,0.0029579103,0.9027711,0.9341249,1.23220015,0.0314088129,-0.9955296,-0.08907451,-0.936844766,-0.058300212,0.3448523,0.3448523
1,0,8,442,62.98611,0,8,70,11,30,-0.0101509094,56.1117477,1.28292489,1.30718946,0.08741954,-0.819408357,1.98652053,0.7076815,0.101682343,0.948249638,-0.300804317,0.921895564,0.0270559825,0.386492819,0.386492819
0,0,11,443,63.0416679,0,8,70,3,30,0.00456619263,49.29474,1.4691273,1.92979848,0.248186648,0.6628356,1.96173131,1.03754711,-0.095051676,0.99521786,0.02250681,0.9555891,0.0929528847,-0.279659152,0.279659152
1,1,1,444,63.09722,0,8,70,10,30,-0.00881958,63.1501427,1.37888694,1.39204323,0.106052548,-0.210279167,0.990228951,0.7114866,0.5506391,-0.7923566,-0.262616664,-0.8460037,-0.523378253,-0.101750046,0.101750046
1,0,9,445,63.2083321,0,8,70,13,30,0.00481796265,62.54401,1.31934857,1.60159254,0.0303864777,-0.330226153,1.98275745,0.977881432,-0.0462182648,0.9984486,-0.031052351,0.9947236,0.06663889,-0.0780012161,0.0780012161
0,1,3,446,63.3194427,0,8,70,14,30,0.0321731567,39.86416,1.44803119,1.72942257,0.0271315575,0.9258727,0.932146668,1.51272964,-0.0439387225,-0.988782346,-0.1427543,-0.953599155,-0.0144393,0.3007326,0.3007326
0,0,11,447,63.4305573,0,8,70,9,30,0.0189743042,51.9511948,1.47816753,1.82358348,0.125499487,0.780504048,1.9686861,1.300965,-0.06802725,0.983996,0.164694443,0.95216316,0.107178181,-0.286178827,0.286178827
1,1,1,448,63.5416679,0,8,70,15,30,0.0460319519,43.3683167,1.44215238,1.74726164,0.00113111734,-0.301051348,0.9280002,1.80500555,0.326385379,-0.9337497,0.146915436,-0.92947,-0.348279,-0.121603176,0.121603176
1,0,9,449,63.65278,0,8,70,10,30,0.0327072144,51.50149,1.5113734,1.64835143,0.09059335,-0.386752546,1.951442,1.54918253,-0.2529797,0.9622836,-0.10005755,0.957603753,0.277289778,-0.0781377554,0.0781377554
0,1,7,450,63.76389,0,8,70,7,30,0.0329170227,37.87111,1.24587142,2.06990767,0.164217055,1.05158222,1.48365271,1.47428715,0.170790821,-0.92249316,0.346174568,-0.9230602,-0.0288995169,0.383568585,0.383568585
0,8,3,451,63.77778,0,8,70,13,30,0.0186309814,40.94214,1.56332946,1.585704,0.0498669744,0.94705385,0.94284296,1.23606849,0.0438725762,-0.884686351,-0.464117765,-0.943587065,-0.179572016,0.278204024,0.278204024
1,1,4,452,63.8194427,0,8,70,11,30,0.00499725342,50.45584,1.23260844,2.11290026,0.07040432,-0.9619228,1.47387791,0.9459657,-0.203857481,-0.723343432,0.659709334,-0.8795307,-0.155487359,-0.449721426,0.449721426
1,8,0,453,63.8333321,0,8,70,5,30,-0.009960175,50.2594528,1.47300577,1.7122457,0.2065199,-0.720955253,0.9936849,0.7639061,0.42678383,-0.8727404,-0.237022653,-0.8669614,-0.285822272,-0.408269048,0.408269048
0,0,7,454,63.875,0,8,70,11,30,0.0188598633,56.15083,1.27397215,2.30665565,0.07496196,0.8287406,1.48769283,1.2826035,0.141474143,0.9670815,0.211514711,0.9506078,-0.0629231855,-0.303949922,0.303949922
0,8,11,455,63.88889,0,8,70,14,30,0.0189933777,55.8465729,1.51811159,1.8997364,0.02426228,0.8770678,1.98481226,1.26935184,-0.00139759621,0.9299203,-0.367758542,0.9451809,-0.110503346,-0.3072824,0.3072824
1,0,4,456,63.9305573,0,8,70,1,30,0.0051574707,58.8522072,1.34605718,2.14347625,0.284487963,-1.12106323,1.40674055,0.8153453,-0.6332978,0.471300364,0.6138485,0.777056456,0.274440974,0.566449761,0.566449761
1,8,8,457,63.9444427,0,8,70,12,30,-0.009086609,60.84817,1.6181339,1.67656827,0.06290585,-0.956628859,1.9744519,0.6676418,0.06443821,0.8792277,-0.472023726,0.900216,0.156809151,0.406229138,0.406229138
0,6,2,458,63.98611,0,8,70,11,30,0.00475692749,67.5664,1.58001626,1.39622629,0.07708812,0.3704791,0.9087627,0.9536834,-0.401401371,-0.7779753,-0.48335427,-0.914266467,0.338984668,0.221824855,0.221824855
0,5,11,459,64.09722,0,8,70,15,30,0.03277588,65.45977,1.36944437,1.51790774,0.004112929,0.90368,1.97490335,1.53392434,0.403358251,0.915033042,-0.00407705,0.8947351,-0.39486295,-0.208645,0.208645
1,7,1,460,64.2083359,0,8,70,11,30,0.0190963745,47.862812,1.62773991,1.31634343,0.07593265,-0.3681971,0.902317941,1.24328041,0.442263156,-0.807709038,-0.3898837,-0.8981263,-0.4150501,-0.145268351,0.145268351
0,1,3,461,64.2638855,0,8,70,8,30,0.00508117676,52.53851,1.32117164,1.46464813,0.1369921,0.7710718,0.9296819,1.01668608,-0.09951431,-0.913580954,-0.394292653,-0.9411363,-0.0379774868,0.3358873,0.3358873
1,4,4,462,64.31944,0,8,70,13,30,0.03253174,54.1534157,1.123406,2.152253,0.037838012,-0.9307616,1.45852935,1.51489651,-0.542721331,0.8376949,0.06099786,0.8129807,0.5422726,0.212138936,0.212138936
0,0,7,463,64.375,0,8,70,15,30,0.0195846558,49.9335976,1.236225,1.78806019,0.0005544573,0.9005074,1.48273659,1.26482379,0.378602654,0.690194,0.6166785,0.915034354,-0.15064083,-0.3741922,0.3741922
1,1,0,464,64.43056,0,8,70,0,30,-0.0226364136,51.3842278,1.52843416,1.5947938,0.309537321,-0.6011038,0.970721662,0.49492538,0.149060816,-0.9877258,-0.046675384,-0.9656227,-0.12065082,-0.2302525,0.2302525
1,0,8,465,64.5416641,0,8,70,13,30,-0.02268982,57.4996834,1.56253147,1.61180043,0.0431620628,-0.8607461,1.98919976,0.4325658,-0.04096989,0.9392077,-0.3408965,0.909455359,0.191803947,0.3689204,0.3689204
0,6,7,466,64.65278,0,8,67,10,30,0.0322265625,39.148056,0.959467351,2.276698,0.09735036,0.8185108,1.52679682,1.53342855,-0.28344804,-0.7700114,0.5716114,-0.8370718,0.4893517,0.244634,0.244634
0,8,2,467,64.6666641,0,8,70,15,30,0.0191802979,45.5612259,1.341397,1.640143,0.000262081623,0.3002131,0.9336806,1.24581492,-0.5788226,-0.7356644,-0.351798534,-0.813009143,0.5465821,0.200659439,0.200659439
1,7,4,468,64.7083359,0,8,70,6,30,0.0193099976,55.2373962,1.31725156,1.89406013,0.1706371,-0.741958261,1.54005861,1.279357,0.134801954,-0.7329319,0.666812837,-0.9261865,-0.335089684,-0.17289792,0.17289792
1,8,1,469,64.72222,0,8,70,13,30,0.00548553467,54.9095459,1.680997,1.28781819,0.0302516222,-0.275962055,0.952885449,0.9805368,0.6072579,-0.727228,-0.3199644,-0.7946003,-0.595478654,-0.118386969,0.118386969
0,5,11,470,64.7638855,0,8,70,13,30,0.00553894043,53.2481346,1.69542086,1.24669635,0.03956577,0.8671046,2.00587749,0.982719362,0.419138849,0.7781153,-0.467823952,0.8314122,-0.534647346,-0.151347384,0.151347384
1,4,8,471,64.81944,0,8,70,9,30,-0.008644104,56.9619865,1.44818842,1.689382,0.117279485,-0.9994412,1.93291092,0.6542427,-0.321111053,0.894351065,-0.3114865,0.8478991,0.438838959,0.297468662,0.297468662
0,6,2,472,64.875,0,8,70,8,30,0.00514984131,50.8339539,1.45930219,1.43634307,0.146852076,0.175058663,1.01120961,0.97315985,-0.530945957,-0.827370942,-0.183176637,-0.8507973,0.51975596,0.0774443448,0.0774443448
1,7,1,473,64.93056,0,8,70,14,30,-0.00843811,70.34327,1.59902573,1.60121119,0.010801971,-0.291503072,0.941205,0.695437431,0.6372412,-0.769906,0.0341834649,-0.786608934,-0.5981566,-0.153151274,0.153151274
0,5,7,474,64.9861145,0,8,70,12,30,0.0193862915,59.1520042,1.23521256,2.016846,0.069875896,0.8405301,1.5100534,1.27875531,0.470368743,0.867449462,0.162125215,0.85108,-0.389119834,-0.35248965,0.35248965
1,4,4,475,65.0416641,0,8,70,4,30,0.005630493,70.12306,1.45317066,1.63990891,0.215985447,-1.06602252,1.40969241,0.856373131,-0.5939298,0.6986463,0.39892444,0.768674552,0.3476848,0.536893666,0.536893666
0,6,2,476,65.09722,0,8,70,9,30,0.005706787,56.196003,1.47679448,1.54086053,0.12104094,0.204753339,1.00663161,0.991562665,-0.625019848,-0.757864,-0.187062368,-0.786896348,0.592924058,0.170982927,0.170982927
1,7,1,477,65.15278,0,8,70,11,30,-0.008430481,68.43942,1.39240539,1.28792727,0.0773319,-0.238394678,0.9805957,0.7031941,0.61654675,-0.7785948,-0.116877116,-0.7966355,-0.592919052,-0.117554843,0.117554843
0,5,11,478,65.2083359,0,8,70,14,30,0.0196838379,59.7143173,1.44352484,1.87718928,0.0174400657,0.884295,1.98774683,1.26317608,0.378585726,0.9190753,0.109422788,0.9005139,-0.334017545,-0.278400928,0.278400928
1,4,8,479,65.2638855,0,8,70,0,30,0.00559997559,68.37935,1.44475389,1.16918325,0.314030141,-1.15264368,1.84701991,0.840759,-0.406524658,0.904904,-0.126041248,0.804520369,0.4384879,0.400593817,0.400593817
0,6,7,480,65.31944,0,8,70,14,30,0.019317627,56.2080078,1.36383462,2.21803617,0.020134978,0.882422,1.48665571,1.25092959,0.1797279,-0.7652483,0.6181367,-0.8730115,0.1876077,0.450171322,0.450171322
0,8,2,481,65.3333359,0,8,70,10,30,0.00548553467,56.41919,1.71946836,1.60196173,0.09748441,0.22814554,0.995756567,0.988558054,-0.667835832,-0.7320919,-0.134300739,-0.7370868,0.6245644,0.258113265,0.258113265
1,7,4,482,65.375,0,8,70,9,30,0.0192184448,67.82008,1.01932478,2.06127453,0.117446154,-0.8048317,1.54822159,1.25981927,0.42488414,-0.7804291,0.458698,-0.810314834,-0.556187451,-0.184514269,0.184514269
1,8,1,483,65.3888855,0,8,70,12,30,0.0190811157,67.3187943,1.40583253,1.41198623,0.06490517,-0.256125122,0.980851769,1.24492943,0.7554358,-0.6371818,-0.15269585,-0.6759846,-0.7243831,-0.13532868,0.13532868
0,5,11,484,65.43056,0,8,70,11,30,0.006034851,63.9415,1.58796644,2.19583559,0.08308655,0.8259321,2.017579,1.00095022,0.401863039,0.915698349,-0.00163085293,0.89145577,-0.3959787,-0.220244467,0.220244467
1,4,8,485,65.4861145,0,8,70,0,30,0.005836487,67.91941,1.6119206,1.76462281,0.404092461,-1.20437336,1.78166437,0.803061,-0.210691661,0.800052941,-0.5617156,0.7532268,0.5024414,0.424502045,0.424502045
0,6,7,486,65.5416641,0,8,70,12,30,0.0188446045,62.58617,1.49228072,2.04023147,0.05888706,0.846842349,1.49190509,1.25562322,0.220852226,-0.6817391,0.697464049,-0.902706,0.15157707,0.402674079,0.402674079
0,8,2,487,65.55556,0,8,70,9,30,0.006134033,61.81498,1.83850145,1.736246,0.120132387,0.21832332,1.018301,1.00824189,-0.729634762,-0.6831804,-0.0299594961,-0.679888964,0.6946762,0.234895512,0.234895512
1,8,1,488,65.6111145,0,8,70,10,30,0.0333557129,75.66438,1.58780658,1.44932711,0.0932474,-0.220860273,0.980810463,1.52414334,0.5332651,-0.81772244,0.216698617,-0.8487073,-0.5286568,0.0147672966,0.0147672966
1,7,4,489,65.59722,0,8,70,0,30,0.0194625854,75.66438,1.3102138,2.15413952,0.3068925,-0.639538169,1.64508748,1.24241447,0.5332651,-0.81772244,0.216698617,-0.8487073,-0.5286568,0.0147672966,0.0147672966
